wl,Male 1,Male 2,Male 3,Male 4,Male 5,Male 6,Male 7,Male 8,Male 9,Male 10,Male 11,Andromorph 1,Andromorph 2,Andromorph 3,Andromorph 4,Andromorph 5,Andromorph 6,Andromorph 7,Andromorph 8,Andromorph 9,Andromorph 10,Andromorph 11,Andromorph 11 1,Andromorph 12,Andromorph 13,Andromorph 14,Andromorph 15,Andromorph 16,Andromorph 17,Gynomorph 1,Gynomorph 2,Gynomorph 3,Gynomorph 4,Gynomorph 5,Gynomorph 6,Gynomorph 7,Gynomorph 8,Gynomorph 9,Gynomorph 10,Gynomorph 11,Gynomorph 12,Gynomorph 13,Gynomorph 14,Gynomorph 15,Gynomorph 16,Gynomorph 17,Gynomorph 18,Gynomorph 19,Gynomorph 20,bkg 1,bkg 2,bkg 3,bkg 4,bkg 5,bkg 6,bkg 7,bkg 8,bkg 9,bkg 10,bkg 11,bkg 12,bkg 13,bkg 14,bkg 15,bkg 16,bkg 17,bkg 18,bkg 19,bkg 20,bkg 21
403,5.56854512,3.673038674,2.91825046,4.241187845,4.18825046,3.514779006,4.950428177,4.028471455,4.334254144,5.121823204,4.318577348,5.136298343,4.420865562,3.177311234,3.293038674,3.35998895,3.968773481,5.075782689,4.560966851,4.983646409,4.020950276,4.50781768,3.736077348,4.161583794,5.804779006,6.474051565,3.701519337,4.215359116,5.11140884,2.097079716,2.451519337,1.113186004,3.216088398,1.438149171,2.365127072,2.23390884,1.837734807,3.351298343,1.388519337,1.935,1.301012891,1.75,2.107900552,1.974129834,1.571740331,2.21014733,3.352279006,1.865801105,1.180506446,9.142403315,9.543259669,11.13348066,11.67088398,10.24071823,3.992320442,7.37218232,11.91291436,8.407255985,10.81495396,11.5552302,8.233627993,10.38031308,4.435930018,10.68668508,8.075359116,9.704779006,10.95567219,9.192596685,5.121731123,6.513627993
404,5.663526704,3.717642726,3.007053407,4.334406077,4.294502763,3.618232044,5.061906077,4.141758748,4.41540884,5.199994475,4.462638122,5.27058011,4.494116022,3.276468693,3.356464088,3.482110497,4.05681768,5.233913443,4.662493094,5.104464088,4.113994475,4.644551105,3.846464088,4.308425414,5.877348066,6.612734807,3.794993094,4.303130755,5.218522099,2.140840568,2.499558011,1.172744015,3.225762431,1.462645028,2.407055249,2.265145028,1.873055249,3.408232044,1.41940884,1.951029006,1.344116022,1.777058011,2.153526704,2.015145028,1.606616022,2.23019337,3.427645028,1.864116022,1.215782689,9.062064917,9.245607735,11.11707182,11.61686924,10.20197053,3.902569061,7.237361878,11.95250691,8.365709024,10.68510129,11.51843462,8.16961326,10.39628913,4.420405157,10.6543186,8.082559853,9.659854972,10.92196133,9.100405157,5.053729282,6.508038674
405,5.765709024,3.830092081,3.078471455,4.407209945,4.410755064,3.705138122,5.176491713,4.249944752,4.478165746,5.293878453,4.613701657,5.392707182,4.568379374,3.37232965,3.459613259,3.594508287,4.138110497,5.394180479,4.758494475,5.215535912,4.210850829,4.800276243,3.960276243,4.443038674,5.947707182,6.753609576,3.895994475,4.406372008,5.327707182,2.173835833,2.532140884,1.192762431,3.278342541,1.4775,2.424685083,2.29128453,1.91639779,3.449640884,1.431370166,1.975497238,1.378996317,1.802569061,2.188425414,2.050497238,1.622997238,2.262854512,3.498425414,1.873904236,1.25232965,8.983632597,9.071712707,10.95629834,11.4088582,10.08913444,3.680276243,7.163287293,11.84127072,8.207513812,10.50723757,11.44751381,7.942559853,10.1958011,4.126095764,10.4935175,7.857421731,9.485856354,10.80627993,8.993038674,4.927992634,6.442375691
406,5.864567219,3.91335175,3.17801105,4.500179558,4.524677717,3.763342541,5.298687845,4.358572744,4.559745856,5.401348066,4.803024862,5.492016575,4.64801105,3.45801105,3.553130755,3.707082873,4.208674033,5.559797421,4.855676796,5.31321547,4.300950276,4.938522099,4.076685083,4.583130755,6.03051105,6.908692449,4.00968232,4.536906077,5.437513812,2.203528019,2.56,1.196887661,3.31001105,1.477997238,2.45720442,2.324337017,1.960939227,3.501174033,1.449734807,1.988839779,1.390893186,1.809668508,2.211003684,2.064171271,1.627002762,2.292891344,3.568508287,1.879558011,1.270782689,9.266063536,9.302375691,11.05535912,11.60116022,10.37294659,3.888029466,7.361049724,12.1866989,8.482486188,10.61158379,11.61913444,8.203370166,10.47314917,4.251583794,10.61290976,8.194069982,9.756726519,10.91535912,9.236924494,5.116058932,6.716279926
407,5.972780847,4.030165746,3.255230202,4.612085635,4.653793739,3.805441989,5.414585635,4.456832413,4.647668508,5.524022099,4.997209945,5.589364641,4.731178637,3.552486188,3.658858195,3.832629834,4.295491713,5.728729282,4.970566298,5.412453039,4.389668508,5.070027624,4.190883978,4.729447514,6.143383978,7.080755065,4.132085635,4.66480663,5.560345304,2.234175217,2.583383978,1.217550645,3.354707182,1.485,2.493745856,2.344461326,1.999745856,3.559903315,1.480707182,1.976740331,1.4,1.825980663,2.219640884,2.06,1.620759669,2.313627993,3.653604972,1.877679558,1.28660221,9.207403315,9.075635359,11.18088398,11.52725599,10.27944751,3.734935543,7.280635359,12.11313536,8.431012891,10.57624309,11.47,8.068103131,10.30983425,4.089705341,10.53130755,8.239447514,9.737941989,10.83434622,9.06839779,5.047974217,6.693793738
408,6.110009208,4.162651934,3.321952118,4.700842541,4.758066298,3.906464088,5.539074586,4.574871086,4.750342541,5.643425414,5.202831492,5.722928177,4.833756906,3.667578269,3.791399632,3.944762431,4.36359116,5.895709024,5.08198895,5.544596685,4.512928177,5.243245856,4.307513812,4.923627992,6.25448895,7.280294659,4.278867403,4.778618785,5.709281768,2.290418311,2.634585635,1.253333333,3.415005525,1.48,2.521337017,2.348024862,2.001668508,3.591464088,1.495668508,1.995732044,1.435073665,1.864171271,2.247642726,2.067085635,1.645732044,2.326390423,3.731671271,1.914585635,1.340699816,9.221685083,9.007955801,11.39834254,11.5718232,10.40502762,3.726390424,7.232734807,12.09907459,8.566832413,10.72058932,11.53974217,8.288508287,10.39029466,4.204180479,10.55987109,8.466556169,9.873577348,10.77668508,9.161012891,5.229060773,6.911270718
409,6.203278084,4.274769798,3.451436464,4.832444751,4.941049724,3.994944751,5.680234807,4.709401474,4.875513812,5.771281768,5.399917127,5.871629834,4.909226519,3.769751381,3.886979742,4.108375691,4.473955801,6.106206261,5.22160221,5.683303867,4.627071823,5.41910221,4.495469613,5.111399632,6.367734807,7.458802946,4.433812155,4.910313076,5.857997238,2.299187056,2.657209945,1.25480663,3.45241989,1.511104972,2.573535912,2.40441989,2.047093923,3.669709945,1.522651934,2.032790055,1.472034991,1.889709945,2.291104972,2.103604972,1.678342541,2.367403315,3.78691989,1.94480663,1.396279926,9.251104972,9.028895028,11.43127072,11.62751381,10.39488029,3.658489871,7.167154696,11.96676796,8.559963168,10.79926335,11.54786372,8.512946593,10.4385267,4.19441989,10.57449355,8.622909761,9.892292818,10.76593002,9.224143646,5.299686924,6.88
410,6.324401473,4.399217311,3.549355433,4.934412983,5.095607735,4.089654696,5.796947514,4.822757827,4.987475138,5.909337017,5.621360497,5.994378453,4.979585635,3.89604512,4.012550644,4.259005525,4.56741989,6.298941068,5.351705801,5.793392265,4.729447514,5.591705801,4.639309392,5.295745857,6.489482044,7.665561695,4.591809392,5.045976059,6.011878453,2.329940805,2.677430939,1.269861878,3.505585635,1.512361878,2.603668508,2.424758287,2.083668508,3.709689227,1.539751381,2.020103591,1.488287292,1.90503453,2.313241252,2.11753453,1.67503453,2.406574586,3.849896409,1.966620626,1.433218232,9.36073895,9.024033149,11.24986188,11.72153775,10.42190608,3.748434622,7.462237569,11.9170511,8.648572744,10.97477901,11.57195212,8.635377532,10.53236648,4.226850829,10.6420442,8.931031308,9.936291436,10.84510129,9.364825046,5.351767956,7.13121547
411,6.464226519,4.548416206,3.630883978,5.041298343,5.257587477,4.218812155,5.964461326,4.970073665,5.113071823,6.067558011,5.84698895,6.143812155,5.057532228,4.014631676,4.131731123,4.395071823,4.649546961,6.487587477,5.474447514,5.935569061,4.859558011,5.770718232,4.830110497,5.511786372,6.616947514,7.90427256,4.783839779,5.223406998,6.168825967,2.348200474,2.713121547,1.281657459,3.551027624,1.520621547,2.634022099,2.441270718,2.108519337,3.758162983,1.542508287,2.046256906,1.519594844,1.95128453,2.377946593,2.156256906,1.721270718,2.473370166,3.886906077,2.041694291,1.505865562,9.527610497,9.097679558,11.35502762,11.76674033,10.49758748,3.714180479,7.472596685,11.93505525,8.87092081,11.1759116,11.55497238,8.877642726,10.63917127,4.171639042,10.88346225,9.146869245,10.07953039,10.80668508,9.486721915,5.525985267,7.291786372
412,6.630939227,4.687219153,3.733996316,5.160828729,5.436049724,4.318245856,6.09445442,5.084912523,5.241762431,6.173828729,6.035117403,6.243245856,5.183996316,4.17771639,4.227219153,4.563961326,4.736530387,6.681104972,5.610911602,6.043762431,4.962596685,5.930911602,4.975828729,5.716160221,6.724785912,8.10315838,4.93003453,5.356270718,6.316243094,2.413926598,2.771705801,1.31194291,3.587099448,1.526208564,2.666198895,2.461291436,2.156198895,3.806540055,1.564132597,2.055082873,1.525220994,1.963791436,2.393554328,2.150082873,1.735331492,2.49538674,3.938957182,2.065165746,1.541998159,9.744337017,9.331422652,11.54900552,11.86911602,10.61395028,3.836003683,7.568342541,11.99983425,9.153775322,11.29461326,11.44361878,9.100662983,10.78172192,4.277946593,10.97105893,9.314171271,10.18191989,10.84289134,9.676445672,5.703112339,7.504834254
413,6.776265005,4.813619576,3.833259465,5.283801939,5.610720222,4.425540166,6.239778393,5.219561404,5.376952909,6.294432133,6.245810249,6.369778393,5.294201293,4.310106186,4.324127424,4.724083102,4.823606648,6.850286242,5.749833795,6.176083102,5.100083102,6.129722992,5.142603878,5.923979686,6.828095568,8.304487535,5.099833795,5.502677747,6.462333795,2.450993273,2.818912742,1.348550323,3.614216066,1.534619114,2.703390582,2.478206371,2.181695291,3.856738227,1.575434903,2.089563712,1.560397045,2.020270083,2.449201293,2.178857341,1.780976454,2.534275161,3.966793629,2.098042474,1.615360111,9.756301939,9.367285319,11.51282548,11.81514312,10.59420129,3.866666667,7.561634349,11.95945983,9.167174515,11.27188366,11.29043398,9.147174515,10.71485688,4.344709141,11.08086796,9.425069252,10.15054709,10.82239151,9.628984303,5.761809788,7.632317636
414,6.929658357,4.945826408,3.928827332,5.402493075,5.830821792,4.562742382,6.365616343,5.344575254,5.505290859,6.399695291,6.453490305,6.507742382,5.358494922,4.444824562,4.412493075,4.899490305,4.923795014,7.037488458,5.885242382,6.314792244,5.229191136,6.321364266,5.323490305,6.167987073,6.929369806,8.506989843,5.244743767,5.655660203,6.60449446,2.47963989,2.851620499,1.367497692,3.645196676,1.562998615,2.739196676,2.49599723,2.210698061,3.903871191,1.578598338,2.121246537,1.599496768,2.063621884,2.496412742,2.20599723,1.808746537,2.574164358,3.992998615,2.126999077,1.693328717,9.694355956,9.426232687,11.43199446,11.74415512,10.50831948,3.849150508,7.546980609,11.92774238,9.157156048,11.15981533,11.22515235,9.181819021,10.68082179,4.300812558,11.07915974,9.413314866,10.05786011,10.81614958,9.72598338,5.762308403,7.719141274
415,7.061491713,5.10572744,4.054217311,5.506574586,6.029963167,4.689530387,6.507251381,5.464226519,5.647071823,6.515790055,6.654281768,6.623618785,5.435745856,4.576187845,4.55815838,5.065425414,5.002165746,7.239963167,6.011339779,6.434530387,5.349259669,6.509060773,5.510883978,6.37572744,7.024530387,8.700570902,5.380428177,5.776040515,6.737472376,2.499479084,2.890676796,1.37878453,3.718165746,1.576132597,2.772176796,2.533176796,2.247259669,3.95589779,1.588906077,2.150911602,1.628333333,2.1,2.536666667,2.232044199,1.8375,2.625745856,4.031353591,2.14878453,1.753480663,9.761160221,9.467762431,11.29734807,11.65307551,10.45491713,3.860055249,7.490055249,11.85415746,9.181841621,11.15552486,11.17639042,9.149152855,10.72307551,4.314917127,11.01519337,9.423996317,10.07551105,10.81519337,9.794290976,5.772191529,7.832449355
416,7.188781163,5.231902124,4.158993536,5.608649584,6.227987073,4.810554017,6.656862881,5.581823638,5.79101385,6.610315789,6.830076177,6.755554017,5.517617729,4.71965374,4.636823638,5.22266482,5.071396122,7.423859649,6.137458449,6.569839335,5.48066482,6.717139889,5.695235457,6.593065558,7.103054017,8.874441366,5.505831025,5.896029548,6.847299169,2.541836169,2.938808864,1.422539243,3.729745152,1.583531856,2.805047091,2.5525,2.286698061,4.00234072,1.615174515,2.188372576,1.659205909,2.14734072,2.587539243,2.269404432,1.868968144,2.654496768,4.076308864,2.150581717,1.828305633,9.751620499,9.379598338,11.32523546,11.52190212,10.35285319,3.702271468,7.271745152,11.78725762,9.187137581,10.98465374,11.02153278,8.941902124,10.62502308,4.210313943,10.88624192,9.23010157,9.937139889,10.76052632,9.693804247,5.72010157,7.889833795
417,7.335364728,5.3666759,4.247386889,5.710186981,6.417396122,4.914293629,6.783580332,5.67976916,5.902437673,6.704864266,7.017333795,6.884293629,5.631911357,4.863938135,4.720480147,5.367440443,5.151434903,7.597156048,6.27715374,6.715152355,5.614581717,6.904120499,5.85501385,6.800729455,7.17732687,9.03810711,5.639473684,6.013342567,6.975186981,2.597554412,2.999646814,1.487146814,3.752858726,1.595180055,2.847717452,2.568040166,2.321717452,4.061433518,1.64500277,2.209466759,1.688217913,2.176253463,2.622622345,2.277860111,1.887680055,2.682382272,4.103573407,2.162382272,1.900720222,9.802139889,9.28034626,11.21714681,11.41070175,10.27808864,3.574524469,7.12533241,11.78481302,9.134755309,10.8854663,10.95451524,8.918328717,10.51141274,4.134755309,10.87665743,9.196186519,9.961606648,10.75760849,9.673333333,5.747857802,7.985946445
418,7.44300554,5.475096953,4.347580794,5.835048476,6.616795937,4.993822715,6.891641274,5.760669437,6.006842105,6.778077562,7.175782548,6.983185596,5.699215143,4.97988458,4.793397969,5.521096953,5.244548476,7.769279778,6.422278393,6.823313019,5.725822715,7.063282548,6.023822715,6.986371191,7.245734072,9.175161588,5.748552632,6.113037858,7.081052632,2.632520775,3.039092798,1.507940905,3.772509695,1.626544321,2.904764543,2.621592798,2.362764543,4.123774238,1.682764543,2.2275,1.71187904,2.20531856,2.651061865,2.29031856,1.89218144,2.699215143,4.144411357,2.170849492,1.963365651,9.899875346,9.360193906,11.19254848,11.38388735,10.26558633,3.655586334,7.055831025,11.78722992,9.160193906,10.78424746,11.02176362,9.024801477,10.56970452,4.189704524,10.96891967,9.260618652,9.986149584,10.81764543,9.721828255,5.821468144,8.045586334
419,7.544916897,5.585558633,4.420941828,5.900450139,6.780517083,5.081412742,6.997631579,5.836241921,6.107695291,6.86733518,7.34833795,7.057437673,5.764958449,5.081925208,4.864275162,5.628720222,5.295950139,7.9022253,6.525644044,6.908105263,5.827695291,7.226350416,6.134875346,7.142825485,7.33718144,9.338208679,5.873144044,6.2322253,7.19865651,2.656996438,3.067243767,1.529658356,3.785795014,1.629743767,2.932770083,2.64,2.373795014,4.146475069,1.695180055,2.248718837,1.741795937,2.230193906,2.685470914,2.318206371,1.912950139,2.745300093,4.171218837,2.202308402,2.025087719,9.997112188,9.417174515,11.29409972,11.44273315,10.30854109,3.795383195,7.112174515,11.82352493,9.266408126,10.79974146,11.18325023,9.171708218,10.69068329,4.295383195,11.17359187,9.339741459,10.07140582,10.91674977,9.908633426,5.939658356,8.270258541
420,7.654009259,5.705675926,4.505648148,5.982604167,6.927935185,5.170083333,7.087583333,5.898953704,6.207438889,6.924711111,7.493451389,7.140083333,5.820055556,5.185675926,4.952314815,5.742777778,5.350066667,8.041240741,6.637604167,6.996083333,5.917422222,7.365951389,6.286777778,7.310166667,7.391736111,9.471240741,5.963430556,6.312287037,7.280083333,2.688134921,3.116715278,1.560055556,3.828694444,1.643347222,2.979372222,2.652520833,2.394033333,4.178368056,1.700677778,2.261673611,1.758898148,2.251694444,2.710013889,2.334173611,1.921673611,2.758898148,4.197541667,2.208898148,2.079490741,10.10845139,9.433222222,11.21991667,11.48909259,10.35567593,3.895731481,7.113263889,11.83247917,9.294601852,10.91013889,11.26327778,9.279092593,10.78465741,4.304435185,11.31909259,9.414462963,10.21171528,10.94785185,9.975675926,6.015703704,8.440027778
421,7.766,5.827277778,4.591388889,6.058541667,7.06875,5.234416667,7.150458333,5.939569445,6.27325,6.9979,7.629,7.205458333,5.886194445,5.297666667,5.042861111,5.856316667,5.4026,8.183166667,6.739875,7.060133333,5.98525,7.480979167,6.407666667,7.435805556,7.45825,9.600611111,6.067375,6.401388889,7.374354167,2.721059524,3.155229167,1.587361111,3.854416667,1.6533125,3.012833333,2.670229167,2.41595,4.2199375,1.7193,2.253895833,1.758875,2.2475,2.712402778,2.336916667,1.919416667,2.76775,4.223604167,2.209611111,2.114222222,10.16866667,9.4535,11.097,11.52008333,10.34225,3.929,7.046875,11.867625,9.33675,10.94861111,11.33813889,9.443722222,10.80311111,4.367833333,11.36480556,9.500861111,10.36704167,10.99055556,10.04791667,6.122638889,8.587527778
422,7.86212963,5.93975,4.65975,6.121951389,7.208074074,5.264277778,7.220347222,5.979634259,6.339133333,7.065561111,7.757125,7.261416667,5.943564815,5.381416667,5.125472222,5.960555556,5.453133333,8.318074074,6.849451389,7.121988889,6.053272222,7.594625,6.506416667,7.556648148,7.502847222,9.716648148,6.162486111,6.476416667,7.454451389,2.74897619,3.189638889,1.608092593,3.885572222,1.666069444,3.04185,2.681604167,2.438566667,4.265173611,1.733283333,2.2425,1.753449074,2.251604167,2.714402777,2.331604167,1.916069444,2.784046296,4.266069444,2.20737963,2.144634259,10.22552083,9.371416667,11.11358333,11.58402778,10.31524074,3.878342593,7.039277778,11.81659028,9.357611111,10.98618519,11.35094444,9.519518519,10.80381481,4.395935185,11.44427778,9.533796296,10.41195139,10.97237037,10.09021296,6.146166667,8.641657407
423,7.951314815,6.039555556,4.733037037,6.19725,7.352814814,5.314888889,7.287333333,6.02987037,6.409755556,7.117866667,7.872111111,7.324888889,5.983222222,5.461407408,5.179666667,6.065622222,5.5118,8.46274074,6.954555556,7.187844444,6.135755556,7.717083333,6.639444444,7.679592593,7.564805556,9.83625926,6.254694444,6.549814815,7.53475,2.762857143,3.217416667,1.61,3.889888889,1.684888889,3.083866667,2.695,2.461911111,4.285,1.749977778,2.247527778,1.778314814,2.267472222,2.731666667,2.342527778,1.927527778,2.79662963,4.2725,2.216666667,2.201518519,10.24508333,9.385444444,11.1,11.63325926,10.32648148,3.857111111,7.055222222,11.91733333,9.39337037,10.99025926,11.314,9.573259259,10.85303704,4.437185185,11.53948148,9.662962963,10.48505556,10.98340741,10.16681481,6.26337037,8.776222222
424,8.024519853,6.148882733,4.805392428,6.270948753,7.507294552,5.355235457,7.339639889,6.050554016,6.471806094,7.173235457,7.983684211,7.375235457,6.011745152,5.5177747,5.275392428,6.18199446,5.578282548,8.5955494,7.052970914,7.233711911,6.202853186,7.824875346,6.722853186,7.790470914,7.621544321,9.940470914,6.33916205,6.616980609,7.589639889,2.764626039,3.225713296,1.601588181,3.922759003,1.702022161,3.125711911,2.718213296,2.486094183,4.312617729,1.76466482,2.235,1.778333333,2.27,2.728730378,2.333095568,1.930713296,2.820951062,4.298926593,2.212539243,2.225156971,10.32713989,9.373088643,11.03761773,11.67698061,10.30174515,3.955392428,7.2483241,11.94654432,9.449990766,11.03602955,11.35095106,9.692216066,10.9190397,4.405872576,11.6255494,9.678254848,10.58975762,11.00746076,10.25078486,6.366186519,8.882373038
425,8.104111111,6.247703704,4.892574074,6.325,7.64462963,5.410777778,7.410972222,6.100648148,6.557088889,7.231855556,8.119638889,7.435777778,6.057185185,5.592444445,5.362574074,6.284777778,5.629077778,8.736425926,7.145972222,7.288622222,6.283244444,7.954444444,6.836166667,7.91462963,7.680972222,10.06207407,6.439055556,6.689759259,7.662513889,2.765492064,3.237694444,1.6,3.950311111,1.713458333,3.153844444,2.724611111,2.506922222,4.322111111,1.776611111,2.242694444,1.789361111,2.285388889,2.743722222,2.347694444,1.951541667,2.843592593,4.315194444,2.223851852,2.271416666,10.34497222,9.429194444,10.96844444,11.62562963,10.29894444,3.910740741,7.257277778,11.85784722,9.501759259,11.02459259,11.29022222,9.650222222,10.92585185,4.404333333,11.64151852,9.697407407,10.62709722,10.9615,10.30972222,6.378685185,8.894074074
426,8.19337037,6.369222223,4.960657407,6.381131944,7.762555556,5.466277778,7.476916667,6.147518518,6.646788889,7.264627778,8.226131944,7.497847222,6.124185185,5.67337037,5.447324074,6.3713,5.664394444,8.850268519,7.221916667,7.355533333,6.365533333,8.088340278,6.942555556,8.042361111,7.704069444,10.14961111,6.511277778,6.728759259,7.714708333,2.782857143,3.270638889,1.618759259,3.987883333,1.720784722,3.177766667,2.716569444,2.51965,4.334854167,1.786627778,2.2525,1.800523148,2.3025,2.757287037,2.3525,1.973284722,2.835814815,4.330784722,2.217055555,2.316375,10.36136806,9.466166667,11.04430556,11.61515741,10.31535185,3.884694444,7.274888889,11.93808333,9.464305556,11.09031481,11.32973148,9.647055556,10.93221296,4.480972222,11.65717593,9.734111111,10.79979861,10.92221296,10.34810185,6.454574074,8.928805556
427,8.268958334,6.462444444,5.039416667,6.461375,7.898527777,5.512291667,7.540479167,6.180166666,6.73075,7.30765,8.3359375,7.56775,6.174555555,5.750777777,5.525166666,6.486383333,5.720016667,8.983972222,7.313208333,7.418933333,6.445483333,8.222541667,7.034583333,8.160944445,7.7545625,10.22336111,6.597520833,6.789111111,7.772291667,2.787797619,3.290458333,1.630305556,3.997816667,1.737958333,3.2131,2.7381875,2.5571,4.360458333,1.8051,2.261375,1.817277778,2.318416667,2.769555555,2.360458333,1.983416667,2.843638889,4.355,2.203944444,2.366833333,10.31883333,9.449541667,10.87091667,11.50725,10.21755556,3.746972222,7.159958333,11.81816667,9.361194444,10.95994444,11.16422222,9.621805556,10.81755556,4.345444444,11.53636111,9.668472222,10.75770833,10.83602778,10.28061111,6.427277778,8.809666667
428,8.330504629,6.528111111,5.107824074,6.518909722,8.049268519,5.573041667,7.623909722,6.240287037,6.829038889,7.350433333,8.443256944,7.646736111,6.226518518,5.824851852,5.575648148,6.582777778,5.780605556,9.121731482,7.412277778,7.499127778,6.545561111,8.380645833,7.146083333,8.29724074,7.805868056,10.31318519,6.681409722,6.863185185,7.839888889,2.795900794,3.309020833,1.632898148,3.994955556,1.762715278,3.23965,2.755868056,2.588694444,4.381194444,1.830694444,2.286847222,1.836013889,2.336194444,2.797462963,2.377173611,2.006520833,2.852898148,4.374347222,2.207537037,2.426157407,10.29390972,9.455430556,10.88130556,11.4885463,10.13159259,3.678842593,7.161513889,11.836625,9.351157407,10.83623148,11.17289815,9.618546296,10.73333333,4.37362037,11.48405556,9.677388889,10.76651389,10.77753704,10.28275,6.40275,8.753185185
429,8.390884259,6.612555556,5.153138889,6.545881944,8.160592592,5.647944444,7.715298611,6.296962963,6.9393,7.370944444,8.551479167,7.729416667,6.275296296,5.892847223,5.63275,6.654355556,5.805411111,9.219416667,7.477944444,7.582238889,6.661183333,8.530006944,7.279416667,8.437064815,7.862652778,10.40804629,6.765888889,6.925888889,7.898534722,2.785964285,3.310291667,1.633333333,4.008588889,1.752791667,3.255527778,2.754409722,2.586233333,4.359409722,1.828116667,2.324708333,1.874314815,2.376472222,2.838138889,2.407354167,2.039118056,2.860981481,4.395736111,2.216277777,2.504023148,10.2454375,9.421763889,10.89411111,11.41037963,10.02333333,3.593722222,7.123513889,11.77514583,9.347046296,10.76430556,11.07391667,9.579407407,10.74117593,4.339796296,11.42509259,9.69,10.69984722,10.6792037,10.30626852,6.390981481,8.750787037
430,8.45825,6.69275,5.221333333,6.5941875,8.288916666,5.677125,7.7649375,6.327833333,7.01165,7.41425,8.6613125,7.771375,6.338,5.965375,5.688,6.7399,5.84425,9.3185,7.57025,7.6288,6.74075,8.6634375,7.3685,8.543666667,7.9203125,10.51608333,6.8441875,6.986583334,7.9531875,2.786321429,3.3106875,1.640916667,4.0191,1.7653125,3.28255,2.764625,2.60255,4.3660625,1.836,2.325375,1.876916666,2.384625,2.840708333,2.402875,2.05,2.863333333,4.408875,2.232833333,2.54875,10.273,9.444875,10.8285,11.30416667,9.9985,3.593416667,7.17925,11.7614375,9.34325,10.65466667,10.98383333,9.590833333,10.75433333,4.282416667,11.40716667,9.690083333,10.70775,10.67466667,10.27366667,6.414083333,8.802833333
431,8.538472222,6.774796296,5.266074074,6.635958333,8.390777778,5.705,7.819041667,6.373768518,7.084166667,7.4517,8.767194444,7.831027778,6.424796296,6.082583333,5.737351852,6.798877778,5.859944444,9.394018518,7.651097222,7.680055556,6.826877778,8.778222222,7.458222222,8.644796296,7.965583333,10.60283334,6.921680556,7.044111111,8.022638889,2.81886508,3.344041667,1.683333333,4.028,1.764486111,3.285177778,2.763902778,2.5903,4.368458333,1.831122222,2.3325,1.88637037,2.389486111,2.869361111,2.4025,2.0575,2.88,4.420069444,2.274111111,2.598425926,10.41759722,9.661166667,10.93233333,11.35274074,10.09401852,3.685111111,7.268694444,11.83404167,9.43087037,10.74972222,11.08264815,9.715981481,10.79744444,4.456944444,11.53118519,9.852833333,10.81418056,10.78794444,10.44511111,6.58862963,8.892333333
432,8.601365741,6.842916666,5.316388889,6.657361111,8.479537037,5.715,7.847430556,6.403287037,7.147805556,7.499861111,8.859583333,7.849930556,6.479722222,6.176273148,5.792824074,6.857722222,5.871777778,9.439768519,7.702291667,7.711888889,6.879777778,8.879513889,7.549722222,8.719675926,8.0221875,10.68291666,7.002048611,7.119537037,8.097118056,2.831329365,3.364861111,1.703194444,4.029972222,1.774895833,3.297944444,2.754965278,2.593861111,4.362430556,1.819972222,2.34,1.901620371,2.392534722,2.88824074,2.405,2.057534722,2.89324074,4.4275,2.319768519,2.643171296,10.32809028,9.546180556,10.95041667,11.34324074,10.05023148,3.665925926,7.155555556,11.90184028,9.3875,10.69365741,11.02708333,9.776111111,10.72060185,4.523472222,11.50652778,9.867407407,10.78024306,10.83976852,10.32333333,6.610046296,8.906527778
433,8.623222222,6.908666666,5.355111111,6.675,8.544333334,5.733833333,7.879,6.427777778,7.2018,7.5292,8.92475,7.900333333,6.515111111,6.2155,5.826111111,6.916266667,5.895066667,9.510444445,7.759,7.758266667,6.937333333,8.976833333,7.615333333,8.792,8.0755,10.743,7.05725,7.162777778,8.13225,2.819047619,3.36175,1.695666666,4.040133333,1.784416667,3.311533333,2.761916667,2.597066667,4.360416667,1.812933333,2.358833333,1.909333334,2.401333333,2.903833333,2.434583333,2.071333333,2.897666667,4.43,2.328444444,2.679055555,10.45975,9.597,10.957,11.38611111,10.04622222,3.743666667,7.140833333,12.00908333,9.497111111,10.68422222,10.98866667,9.885555556,10.81622222,4.505777778,11.52022222,9.877777778,10.72016667,10.86744444,10.35955556,6.662444444,9.030666667
434,8.652743733,6.954308263,5.390649954,6.68,8.622804085,5.719512535,7.900487465,6.446991643,7.242194986,7.551097493,8.974359331,7.937743733,6.55731662,6.262906221,5.863983287,6.963487465,5.913097493,9.572154132,7.81347493,7.788389972,6.982779944,9.053231198,7.676462396,8.82731662,8.127103064,10.78129991,7.107103064,7.219145775,8.18347493,2.824930362,3.3725,1.7,4.035097493,1.785,3.308902507,2.753384401,2.598902507,4.353871866,1.796707521,2.362256267,1.917418756,2.404756267,2.904247911,2.429512535,2.083628134,2.92,4.435,2.346991643,2.701991643,10.35557799,9.353537604,10.71487465,11.1864624,9.960362117,3.649266481,6.912743733,11.85268106,9.37,10.57463324,10.78914578,9.77731662,10.6676416,4.334428969,11.3476416,9.691504178,10.5048468,10.75560817,10.1876416,6.487966574,8.961829155
