wl,Male 1,Male 2,Male 3,Male 4,Male 5,Male 6,Male 7,Male 8,Male 9,Male 10,Male 11,Male 12,Male 13,Male 14,Male 15,Male 16,Male 17,Male 18,Male 19,Male 20,Male 21,Male 22,Andromorph 1,Andromorph 2,Andromorph 3,Andromorph 4,Andromorph 5,Andromorph 6,Andromorph 7,Andromorph 8,Andromorph 9,Andromorph 10,Andromorph 11,Andromorph 11 1,Andromorph 12,Andromorph 13,Andromorph 14,Andromorph 15,Andromorph 16,Andromorph 17,Andromorph 18,Andromorph 19,Gynomorph 1,Gynomorph 2,Gynomorph 3,Gynomorph 4,Gynomorph 5,Gynomorph 6,Gynomorph 7,Gynomorph 8,Gynomorph 9,Gynomorph 10,Gynomorph 11,Gynomorph 12,Gynomorph 13,Gynomorph 14,Gynomorph 15,Gynomorph 16,Gynomorph 17,Gynomorph 18,Gynomorph 19,Gynomorph 20,Gynomorph 21,bkg 1,bkg 2,bkg 3,bkg 4,bkg 5,bkg 6,bkg 7,bkg 8,bkg 9,bkg 10,bkg 11,bkg 12,bkg 13,bkg 14,bkg 15,bkg 16,bkg 17,bkg 18,bkg 19,bkg 20,bkg 21
533,17.76965616,18.42963706,16.96494269,18.7545702,14.49147565,16.27581662,18.23797708,16.53980898,15.09170201,16.81393123,15.0137937,20.3920702,18.18962751,19.85818051,25.76636103,22.16727077,23.44959885,20.60951289,23.96462751,23.05997135,15.57643744,16.34974212,16.44651385,17.84276026,18.7545702,20.05972493,18.69783954,20.63204155,18.17298949,20.26761032,23.71356447,22.45283667,23.16721347,23.42672636,20.41948424,20.44948424,21.59977077,19.09022923,27.50465616,21.81474212,21.46325692,22.74985673,3.794367581,7.013486151,3.025114613,2.71508596,4.490152818,4.04839064,3.592471347,3.999885387,2.944971347,3.771666667,3.2375,3.617471347,4.620057307,3.286,4.267471347,4.455,5.166666667,4.738091691,3.377471347,4.533295129,4.1425,23.47890401,13.82631805,17.87080229,20.4878128,16.64451767,14.41133715,12.45591691,23.60648997,20.76103152,23.90187202,21.9317192,20.27819484,21.99486151,11.10148997,20.69501433,18.36126074,22.93160458,19.07152818,19.76148997,17.61459408,18.03137536
534,17.74625597,18.36518147,16.95280802,18.6515043,14.46248806,16.24498567,18.24901433,16.51748806,15.04723209,16.82101433,14.99824642,20.32434814,18.16219198,19.84417861,25.71497612,22.12873209,23.39623209,20.57469198,23.88777221,23.05842407,15.52830946,16.315,16.43917861,17.74328558,18.6515043,20.02073926,18.67323209,20.53588825,18.09620821,20.20747851,23.64298567,22.36954155,23.13092407,23.29527221,20.31746418,20.41469198,21.59,19.15691977,27.43808023,21.77873209,21.46251194,22.73530802,3.805714286,7.041050621,3.029383954,2.7225,4.509383954,4.065434575,3.601575931,3.99,2.956883954,3.779589303,3.241883954,3.626883954,4.641575931,3.293260745,4.283767908,4.469383954,5.192101241,4.770275072,3.389383954,4.552101241,4.161575931,23.69014327,14.0169914,17.92630372,20.61461318,16.78169054,14.63763133,12.59137536,23.82760745,20.94511939,24.20680993,22.19594078,20.55639924,22.25470869,11.32763133,20.93050621,18.53466094,23.18483524,19.30635148,19.99219675,17.77297039,18.1917383
535,17.76411653,18.34918338,16.95622493,18.58818768,14.48035816,16.25795989,18.26497994,16.53248328,15.05348997,16.84195989,15.00897994,20.30691261,18.18244986,19.83627507,25.67751672,22.10813754,23.3925,20.57808739,23.83382521,23.065,15.51666667,16.29568768,16.44914995,17.7017001,18.58818768,20.05438968,18.68395989,20.46887536,18.04758357,20.20004011,23.61055014,22.32843362,23.10691261,23.25005014,20.27382521,20.42494986,21.615,19.22489971,27.39765043,21.79308739,21.47666667,22.72632521,3.816049939,7.0636915,3.037449857,2.733724928,4.539933142,4.090358166,3.625587393,4.02,2.977449857,3.802841452,3.260587393,3.647449857,4.667449857,3.303449857,4.314949857,4.494949857,5.219933142,4.803409742,3.412449857,4.576599809,4.176862464,23.82538682,14.04744986,17.95489971,20.72404967,16.84901624,14.747383,12.67734957,23.93666189,21.06653295,24.34078319,22.28731614,20.68888252,22.44129895,11.40979943,21.03156638,18.62901624,23.34842407,19.36908309,20.144766,17.84483286,18.25574976
536,17.79075454,18.33913562,16.94983524,18.50547278,14.48591213,16.26032092,18.27386819,16.53515759,15.06890544,16.87845272,15.00632092,20.27426934,18.2055659,19.80595988,25.62827125,22.07217049,23.33217049,20.55733524,23.77257163,23.0544341,15.50182426,16.25523639,16.45924546,17.63956065,18.50547278,20.06322636,18.67864183,20.39007163,17.99364852,20.17051003,23.55715186,22.27751671,23.07813754,23.20120344,20.23273639,20.40386819,21.61580229,19.2580659,27.33353868,21.77790115,21.45182426,22.68773639,3.838665575,7.102531041,3.05,2.755565903,4.566776504,4.122421203,3.647098854,4.05,2.998065903,3.826776504,3.2725,3.670565903,4.701131805,3.314,4.339032951,4.522098854,5.24817574,4.842905444,3.439598854,4.604842407,4.194598854,23.96476361,14.13080229,18.07679083,20.79581662,16.93559694,14.87097421,12.83419771,24.10936246,21.18452722,24.52581662,22.41710602,20.8834575,22.64603629,11.49408787,21.19301815,18.76688634,23.54419771,19.46097421,20.28817574,18.03786055,18.33946514
537,17.81126437,18.30827586,16.94232759,18.43991379,14.50787356,16.29937931,18.29158621,16.52482759,15.10648276,16.89958621,15.00372414,20.26836207,18.22836207,19.80385057,25.62137931,22.08232759,23.34560345,20.58948276,23.71025862,23.05715517,15.48839081,16.21,16.46965517,17.56528736,18.43991379,20.11531034,18.69055172,20.31137931,17.92666667,20.13275862,23.50586207,22.21160919,23.06103448,23.1812931,20.23965517,20.45189655,21.66931034,19.28206897,27.26017241,21.77982759,21.41804598,22.67344828,3.861330049,7.161321839,3.067241379,2.776034483,4.611264368,4.159712644,3.670948276,4.074827586,3.017327586,3.849022988,3.284913793,3.69362069,4.734741379,3.327793103,4.379655172,4.562327586,5.29137931,4.881724138,3.462241379,4.626436781,4.201034483,24.14043103,14.28103448,18.17482759,20.93574713,17.05011494,15.01436782,12.96189655,24.31215517,21.30942529,24.72402299,22.57068966,21.1445977,22.87528736,11.60873563,21.30264368,18.87781609,23.70534483,19.59402299,20.39586207,18.20701149,18.50574713
538,17.89609196,18.32853448,16.97573276,18.42954741,14.55284483,16.36,18.3447069,16.56451149,15.18989655,16.97118966,15.04024138,20.33280172,18.31471983,19.82392241,25.65666667,22.11161638,23.37161638,20.64603448,23.68954741,23.1125,15.51215517,16.20896552,16.52804598,17.53784483,18.42954741,20.18212069,18.73234483,20.30278017,17.93666667,20.16024138,23.52858621,22.19784483,23.08661638,23.2,20.25676724,20.50603448,21.74530172,19.38206897,27.26646552,21.83515086,21.44431035,22.71823276,3.873115764,7.199224138,3.106767241,2.796767241,4.661278736,4.197356322,3.710150862,4.093534483,3.046034483,3.874022989,3.304267241,3.725150862,4.772801724,3.354948276,4.436185345,4.606185345,5.342557471,4.938362069,3.496034483,4.668045977,4.228383621,24.32325431,14.47090517,18.29827586,21.08022989,17.21982759,15.17353448,13.12797414,24.49737069,21.3704023,24.93902299,22.75824713,21.37982759,23.0866954,11.79454023,21.44844828,18.97747126,23.86532328,19.74316092,20.50215517,18.38413793,18.62356322
539,17.97635148,18.3487106,16.9619341,18.37014327,14.56257879,16.35683095,18.35335817,16.57257879,15.26143266,17.01516905,15.06071633,20.36646132,18.39339542,19.80902579,25.64622732,22.10160458,23.34740688,20.6680659,23.63217049,23.09580229,15.51333333,16.16467049,16.56301815,17.52182426,18.37014327,20.204,18.6999255,20.25434097,17.92773639,20.17245272,23.51154728,22.1651576,23.07523639,23.21080229,20.25773639,20.5319341,21.76773639,19.42613181,27.22047278,21.8230659,21.42924546,22.70113181,3.890511666,7.234465138,3.11,2.808065903,4.688930277,4.22135148,3.747829513,4.114527221,3.082829513,3.905062082,3.330329513,3.755895415,4.818395415,3.38226361,4.482829513,4.646697708,5.384527221,4.985169054,3.512829513,4.69635148,4.236697708,24.38169771,14.55613181,18.37679083,21.18301815,17.24924546,15.21936963,13.22113181,24.55065903,21.42106972,24.96880611,22.80484241,21.48528176,23.20905444,11.86622732,21.48603629,19.04377268,23.99863181,19.78786055,20.53968481,18.42861509,18.68861509
540,18.01065134,18.35300766,16.96274425,18.30079023,14.55914751,16.342,18.38078161,16.58699234,15.32975862,17.04136782,15.07097701,20.39622126,18.42823276,19.76434866,25.59601533,22.06225575,23.30176724,20.65201149,23.59054598,23.09024425,15.52130268,16.13353448,16.58065134,17.47804598,18.30079023,20.2163908,18.66302299,20.22152299,17.89967433,20.1656092,23.4956092,22.10869732,23.03579023,23.18676724,20.20755747,20.51152299,21.745,19.43597701,27.14755747,21.82975575,21.39967433,22.69451149,3.906412151,7.262318008,3.120488506,2.817744253,4.712480843,4.255651341,3.778965517,4.14,3.106221264,3.930814176,3.350732759,3.783232759,4.853232759,3.394586207,4.518965517,4.657988506,5.410651341,5.016586207,3.548721264,4.740651341,4.257744253,24.34670977,14.51841954,18.39195402,21.1832567,17.19227969,15.20496169,13.16695402,24.57683908,21.39227969,24.89756705,22.74431034,21.51756705,23.24358238,11.84097701,21.52528736,18.99390805,24.01841954,19.73724138,20.49691571,18.42293103,18.70659004
541,18.02980843,18.35818965,16.97471264,18.25043103,14.56976054,16.34982759,18.40371264,16.59666667,15.40702299,17.08354023,15.09377011,20.43721264,18.44985632,19.75181035,25.57685824,22.05735632,23.29257184,20.65014368,23.54814655,23.09985632,15.54971264,16.11271552,16.59333333,17.43371647,18.25043103,20.23177011,18.65182759,20.1853592,17.88657088,20.16388506,23.49011494,22.08038314,23.01771552,23.17021552,20.17514368,20.50521552,21.755,19.45514368,27.09543103,21.82514368,21.39333333,22.68771552,3.925550082,7.299568966,3.129856322,2.822212644,4.736235633,4.283045977,3.819568966,4.16,3.139640805,3.953141762,3.369856322,3.804928161,4.886997126,3.413770115,4.564425287,4.677356322,5.446379311,5.047655172,3.582284483,4.766570882,4.277428161,24.37678161,14.56442529,18.46856322,21.22894636,17.23227969,15.23609195,13.22399425,24.66428161,21.47208812,24.98208812,22.73913793,21.63484674,23.31532567,11.82342912,21.56247126,19.05923372,24.0912069,19.79208812,20.54570881,18.47913793,18.77180077
542,18.07022988,18.35614943,16.99422414,18.21443966,14.59589081,16.36875862,18.42537931,16.60436781,15.49765517,17.11782759,15.10737931,20.46978448,18.48728448,19.73974138,25.58178161,22.02866379,23.27077586,20.64844828,23.51443966,23.12172414,15.56229885,16.08655172,16.60563219,17.40103448,18.21443966,20.27382759,18.67,20.16193966,17.88,20.16537931,23.46693103,22.04488505,23.0025,23.15038793,20.15077586,20.50306034,21.75422414,19.46422414,27.07577586,21.81461207,21.37666667,22.69961207,3.946034483,7.351896552,3.154224138,2.846336207,4.76704023,4.311781609,3.843448276,4.178448276,3.165948276,3.981264368,3.383836207,3.833448276,4.918448276,3.436137931,4.614784483,4.703836207,5.484597701,5.087206897,3.608836207,4.801781609,4.305948276,24.40823276,14.61956897,18.54844828,21.25229885,17.2545977,15.26896552,13.26344828,24.74823276,21.49252874,25.08022989,22.79637931,21.74431034,23.4137931,11.87563218,21.64534483,19.12793103,24.19206897,19.80281609,20.57126437,18.58942529,18.82586207
543,18.10054597,18.35453544,17.00040948,18.14905891,14.59639368,16.35334483,18.4340977,16.59907088,15.55554023,17.15665517,15.12888506,20.50360632,18.5215158,19.73027299,25.57666667,22.00278736,23.24709052,20.63639368,23.48057471,23.14540948,15.55371647,16.0609842,16.61666667,17.37480843,18.14905891,20.27278736,18.6499023,20.13069684,17.86519157,20.166,23.46344253,22.02612069,22.96778736,23.12209052,20.08918103,20.48528736,21.74639368,19.48860632,27.04778736,21.8125,21.37519157,22.70680316,3.95,7.376475096,3.158606322,2.85,4.780737548,4.330081417,3.867909483,4.217212644,3.199015805,4.006010536,3.405409483,3.860409483,4.953318966,3.450655172,4.655818966,4.727212644,5.512950192,5.122097701,3.627909483,4.828141762,4.332212644,24.45331897,14.68360632,18.55557471,21.29,17.27666667,15.29202107,13.24918103,24.77442529,21.56628352,25.12092912,22.85016284,21.80442529,23.44442529,11.87426245,21.65814176,19.10502874,24.2,19.84,20.58737548,18.60333333,18.8185249
544,18.12134099,18.34001916,17.00701149,18.05862069,14.57003831,16.30967816,18.45721839,16.60203065,15.58158621,17.18797701,15.144,20.51350575,18.54350575,19.68272031,25.51141763,21.90060345,23.15258621,20.56109195,23.43405172,23.15399425,15.54199234,16.045,16.62597701,17.34337165,18.05862069,20.23487356,18.59326437,20.08807471,17.84471265,20.15402299,23.44243678,21.98272031,22.90456897,23.04408046,19.99109195,20.3966092,21.65706897,19.52896552,27.00304598,21.81551724,21.36467433,22.70600575,3.968243021,7.398639847,3.175,2.862988506,4.801992337,4.356666667,3.891982759,4.245977011,3.23545977,4.030977011,3.421982759,3.888477011,4.987471264,3.468390805,4.680977011,4.735488506,5.531992337,5.150367816,3.66795977,4.866628352,4.37545977,24.52548851,14.67902299,18.68781609,21.35528736,17.328659,15.33528736,13.33293103,24.82701149,21.62931034,25.11869732,22.89862069,21.83467433,23.48662835,11.90597701,21.66869732,19.11796935,24.31543103,19.89597701,20.64996169,18.64601533,18.81934866
545,18.08051724,18.28227011,17.0025,17.91971983,14.53262931,16.24231034,18.4517931,16.57175287,15.57336207,17.19674138,15.13694828,20.48881466,18.50170259,19.61288793,25.4220977,21.79696121,23.04525862,20.4768319,23.32946121,23.13381466,15.5020977,16.00512931,16.59350575,17.26402299,17.91971983,20.16536207,18.54010345,19.9968319,17.77051724,20.10831034,23.37862069,21.90051724,22.81657328,22.93603448,19.86340517,20.30551724,21.56762931,19.50974138,26.91577586,21.76301724,21.32017241,22.65025862,4.009630542,7.454482759,3.189741379,2.881056034,4.823074712,4.387988506,3.924741379,4.274741379,3.267241379,4.05816092,3.438556034,3.90987069,5.022241379,3.477793103,4.705926724,4.75237069,5.554741379,5.179793103,3.698426724,4.896321839,4.409612069,24.5175,14.64422414,18.88318966,21.39755747,17.30439655,15.38597701,13.37974138,24.83790948,21.7437069,25.09738506,22.87106322,21.8587931,23.53106322,11.88158046,21.69439655,19.1887931,24.44318966,19.9179023,20.67264368,18.69721264,18.83931034
546,18.03549472,18.22972622,17.07041066,17.8354683,14.53283862,16.24221902,18.53573487,16.60783862,15.54978098,17.23032853,15.16140634,20.48810519,18.46074207,19.60009126,25.40684918,21.75134726,23.01412104,20.42898415,23.25621037,23.17730548,15.46080692,16.005,16.58018252,17.17963497,17.8354683,20.15870317,18.57973487,19.99060519,17.71747358,20.08707781,23.35318732,21.86098943,22.79398415,22.83033141,19.7479683,20.26236311,21.58175793,19.5470317,26.88324207,21.74337896,21.3246878,22.63925793,4.029230136,7.505365033,3.2220317,2.908652738,4.865273775,4.4546878,3.94851585,4.30351585,3.300273775,4.082838617,3.46,3.94,5.054394813,3.49221902,4.736152738,4.770273775,5.58820365,5.21973487,3.738652738,4.930182517,4.460410663,24.65873199,14.80988473,19.06164265,21.4664073,17.4287512,15.53208453,13.4520317,25.00461095,21.84226705,25.28127762,23.06713737,22.03208453,23.66713737,11.95776177,21.80974063,19.323439,24.63048991,20.02362152,20.77388088,18.86307397,18.91307397
547,18.02820365,18.1964121,17.13095821,17.79211816,14.56025456,16.27568876,18.59676657,16.63307397,15.52431124,17.288,15.18384438,20.47942363,18.44865274,19.59268972,25.44050913,21.71422911,23.01922911,20.43,23.18365994,23.23153458,15.40436119,16.00115274,16.5764073,17.13769452,17.79211816,20.17292219,18.65537752,19.97211816,17.67949087,20.06215562,23.34123343,21.84102785,22.785,22.76269452,19.68154179,20.25192363,21.60576369,19.59230548,26.87230548,21.74192363,21.33153698,22.6375,4.053734047,7.562560038,3.265,2.944229107,4.913458213,4.50192123,3.976729107,4.34,3.331729107,4.102435159,3.468652738,3.963652738,5.086152738,3.518305476,4.770958213,4.814610951,5.633842459,5.277072046,3.761152738,4.944101825,4.494610951,24.8325,14.92615274,19.12230548,21.56537944,17.52306436,15.59923151,13.51576369,25.12825648,21.92127762,25.41383285,23.23486071,22.16613833,23.79512008,12.11101825,21.83769452,19.43434198,24.73634006,20.1064073,20.8292219,18.91897214,18.98256484
548,18.04925072,18.17498079,17.17334294,17.75803314,14.59518732,16.3193487,18.64979827,16.67333333,15.46817867,17.3173487,15.20912392,20.4725,18.46665706,19.59556196,25.46074928,21.72415706,23.04278098,20.46028098,23.11553314,23.26056196,15.35366955,15.99806196,16.60037464,17.10479347,17.75803314,20.20622478,18.74157349,19.95331412,17.63033621,20.04977522,23.32,21.79516811,22.79221902,22.73831412,19.6471902,20.27471902,21.66056196,19.62224784,26.885,21.75193804,21.33370797,22.62112392,4.081445039,7.620206532,3.291123919,2.983623919,4.963165226,4.543352546,4.00471902,4.352247839,3.36028098,4.121853987,3.48056196,3.988623919,5.126123919,3.548899135,4.80056196,4.863623919,5.68074928,5.345573487,3.793623919,4.964831892,4.542247839,24.93871037,14.90505764,19.16449568,21.63045149,17.6107877,15.61928915,13.58505764,25.21842939,21.97112392,25.49850144,23.35007685,22.30666667,23.9156196,12.21674352,21.91303554,19.50820365,24.79727666,20.12483189,20.93932757,18.92116234,19.02224784
549,18.04335254,18.14341979,17.19992795,17.71510086,14.60997118,16.35198847,18.69191931,16.67668588,15.3482536,17.35988473,15.23393084,20.4775,18.46002882,19.60665706,25.48003842,21.72751441,23.05504323,20.46497118,23.07761527,23.27,15.30341018,16.00748559,16.60672431,17.06676273,17.71510086,20.22196542,18.77394236,19.92257205,17.58672431,20.04001153,23.31798847,21.77003842,22.78754323,22.69758646,19.57020173,20.27002882,21.69497118,19.67988473,26.86508646,21.75502882,21.33001921,22.62002882,4.114236311,7.674913545,3.319942363,3.004971182,5.011589818,4.581589818,4.029913545,4.409884726,3.394899135,4.149913545,3.504927954,4.022427954,5.157456772,3.573942363,4.807514409,4.897456772,5.719942363,5.395942363,3.824942363,4.98660903,4.579956772,25.1173415,14.98997118,19.29,21.69678194,17.71009606,15.66337176,13.64011527,25.33502882,22.07329491,25.47034582,23.45354467,22.393122,23.97344861,12.236878,21.95678194,19.55354467,24.87501441,20.1801537,21.02676273,18.96676273,19.08
550,18.02917387,18.11769933,17.25378242,17.65278818,14.6243804,16.38476081,18.77129107,16.71669548,15.2644611,17.406,15.27175216,20.47342939,18.4468804,19.59269933,25.49168107,21.70092939,23.05,20.4481196,23.00902738,23.2825,15.26581172,16.0053098,16.63542748,17.03415946,17.65278818,20.23474352,18.80375216,19.91407061,17.54289145,20.0232219,23.30647839,21.72371758,22.77,22.65123919,19.52623919,20.2656196,21.7143804,19.6993804,26.83309798,21.75623919,21.30581172,22.60873919,4.129468917,7.711681076,3.35814121,3.041260807,5.067521614,4.640662824,4.070951009,4.448760807,3.445331412,4.18104707,3.529070605,4.056260807,5.207831412,3.602760807,4.822190202,4.93564121,5.774188281,5.45826513,3.856260807,5.022507204,4.625,25.04873919,14.84995677,19.22752161,21.6525072,17.67710855,15.62209414,13.59314121,25.36037464,21.96162344,25.41755043,23.38539866,22.31705091,23.96793468,12.24628242,21.93584054,19.45292027,24.8468804,20.0362536,20.96126801,18.93418828,19.1142171
551,18.05080692,18.11994716,17.32213256,17.60742075,14.65389529,16.42557925,18.84176945,16.74677234,15.18435735,17.43770605,15.2921268,20.47636888,18.46560519,19.605,25.51585975,21.71007925,23.10757925,20.49007925,22.96939481,23.29386888,15.24494716,16.01128963,16.66091258,17.01161383,17.60742075,20.25957925,18.84473775,19.91939481,17.4982805,20.00661095,23.27957925,21.69585975,22.77878963,22.65181556,19.49863112,20.29697406,21.77636888,19.71757925,26.82136888,21.74878963,21.30838617,22.59689481,4.153684644,7.765158501,3.405158501,3.087053314,5.125614794,4.70228146,4.102658501,4.475158501,3.487658501,4.206368876,3.551368876,4.083868876,5.258948127,3.647158501,4.854474063,4.996448127,5.842632085,5.534737752,3.895079251,5.050105667,4.664474063,25.04412824,14.82073487,19.10420749,21.6745245,17.72220941,15.69957733,13.54678674,25.4720245,21.95269933,25.39705091,23.33957733,22.28592699,23.97210375,12.296244,22.03554275,19.49785783,24.83747118,20.02361191,20.9345245,19.00006724,19.19333333
552,18.03143132,18.10131124,17.37571326,17.57678674,14.68463977,16.47613833,18.90799424,16.77428434,15.13586167,17.48985591,15.32571182,20.50160663,18.45357349,19.59845341,25.52143132,21.70178674,23.115,20.48446686,22.93214697,23.31392651,15.20262248,15.99714697,16.67428434,16.96191162,17.57678674,20.29156772,18.89013833,19.92428674,17.49666667,19.99657061,23.2752853,21.70095101,22.76178674,22.60072046,19.45536023,20.28696686,21.83142651,19.72036023,26.77393372,21.73018012,21.2904803,22.59946686,4.160407575,7.791902017,3.439639769,3.125353026,5.183208453,4.763448607,4.155533141,4.516426513,3.534639769,4.247377522,3.589819885,4.129639769,5.300713256,3.679711816,4.886426513,5.043746398,5.88832853,5.600997118,3.910893372,5.078808838,4.710713256,25.09355187,14.89819885,19.02570605,21.73903939,17.74521614,15.67641691,13.54605187,25.57962536,21.97736792,25.48331412,23.37236311,22.3409318,24.05878963,12.39999039,22.13022094,19.51213256,24.83194524,20.04759846,21.00045149,19.08759846,19.25831892
553,18.03212296,18.06587896,17.3675,17.54695245,14.70518252,16.51421902,18.92905476,16.77157541,15.08345245,17.52843804,15.34010951,20.51013689,18.44659222,19.58684918,25.49175792,21.68,23.10277378,20.48172911,22.89354467,23.34936599,15.17333333,15.96854467,16.65527378,16.91121037,17.54695245,20.32105476,18.91905476,19.88340778,17.44787704,19.96789049,23.25567147,21.65648415,22.74131844,22.54472622,19.41236311,20.27895533,21.82027378,19.71027378,26.74236311,21.735,21.29194045,22.60909222,4.178052696,7.829486071,3.465273775,3.155136888,5.228698367,4.786849183,4.182910663,4.545273775,3.571455331,4.284394813,3.608818444,4.156455331,5.34054755,3.711602305,4.909365994,5.08804755,5.927214217,5.659711816,3.917910663,5.098972142,4.739229107,25.11167867,14.89236311,18.8689049,21.76399616,17.69242075,15.62139289,13.57291066,25.54945245,22.00121037,25.40611912,23.2829683,22.3,24.04381364,12.38538905,22.1070317,19.51399616,24.84654179,20.08260327,21.06860711,19.0829683,19.28472622
554,18.04804432,18.06126686,17.37956647,17.48983382,14.70579962,16.53613295,18.96130636,16.7672447,15.04304046,17.56813295,15.36434682,20.54059971,18.46309971,19.58902216,25.46644509,21.67043353,23.09853324,20.48940029,22.87793353,23.39636561,15.18942197,15.9625,16.66746628,16.86035646,17.48983382,20.32730636,18.93930636,19.85130058,17.40840077,19.95586705,23.22338728,21.6217341,22.72630058,22.51896676,19.35966763,20.29309971,21.84793353,19.72119942,26.72706647,21.74603324,21.31333333,22.62809971,4.211028076,7.883155106,3.476199422,3.169132948,5.262577071,4.834532755,4.227666185,4.574132948,3.613699422,4.326199422,3.642666185,4.195166185,5.378099711,3.74082659,4.947066474,5.123099711,5.968044316,5.711653179,3.966799133,5.161021195,4.793432081,25.03530347,14.80760116,18.75280347,21.6944027,17.64760116,15.55382466,13.53533237,25.50520231,22.02186898,25.32977842,23.18760116,22.22222543,23.94035645,12.25026975,22.10644509,19.42231214,24.75303468,20.03817919,21.06680154,19.00533719,19.25498073
555,18.05466282,18.03549133,17.40200867,17.42148844,14.72483622,16.54060116,18.98620809,16.77067438,15.03160694,17.62121387,15.38801156,20.56751445,18.47274566,19.58082851,25.44732177,21.64073699,23.08723988,20.47949422,22.85699422,23.43450867,15.16899807,15.945,16.67566474,16.79531792,17.42148844,20.34580347,18.95240462,19.81424855,17.38967245,19.95480925,23.20860116,21.62300578,22.70148844,22.47197977,19.30248555,20.29924855,21.84549133,19.71300578,26.68199422,21.72924855,21.3123314,22.63650289,4.232568125,7.918333333,3.52650289,3.20050578,5.304845857,4.882842004,4.266011561,4.609017341,3.668265896,4.373179191,3.685014451,4.232760116,5.41150289,3.762601156,4.977254335,5.143757225,5.992331406,5.740404624,4.01400289,5.20734104,4.837008671,24.87395954,14.77199422,18.6150289,21.55398844,17.51630058,15.45163776,13.43144509,25.37,21.95333333,25.18830443,23.0849711,22.02132948,23.86298651,12.11098266,21.99728324,19.26499037,24.67973988,19.86895954,20.89697495,18.91830443,19.15163776
556,18.07395954,18.02302023,17.40156069,17.36265173,14.73604046,16.53875145,19.01263006,16.77521194,15.02837572,17.6733815,15.41625434,20.60843931,18.4925,19.58406069,25.42145472,21.60703035,23.06906069,20.51187861,22.81656069,23.47531792,15.14020231,15.91468208,16.68187861,16.74686898,17.36265173,20.36387861,18.96962428,19.77515173,17.38416185,19.97037572,23.19049711,21.62812139,22.68953035,22.44015173,19.26593931,20.33234827,21.85,19.71906069,26.64406069,21.72390896,21.30729287,22.63109104,4.249913295,7.940525048,3.551878613,3.235939306,5.34854528,4.927817919,4.322817919,4.653757225,3.725787572,4.419797688,3.727348266,4.282348266,5.446726879,3.783757225,4.998757225,5.179226879,6.01438343,5.785260116,4.0375,5.241252409,4.873287572,24.76763728,14.6409104,18.60060694,21.55373796,17.40311175,15.41622351,13.38530347,25.34480491,21.98872832,25.14040462,22.96499037,21.99060694,23.78604046,12.09686898,21.8866474,19.23915222,24.63513728,19.75581888,20.79103083,18.78268786,19.06289017
557,18.07947977,18.01575627,17.40269509,17.32113439,14.74385356,16.55093642,19.04646821,16.78947977,14.99337572,17.69740462,15.42646821,20.62656069,18.49441474,19.58986994,25.41177264,21.59460983,23.05980491,20.53671965,22.79671965,23.51386561,15.0928131,15.87710983,16.67588632,16.68458574,17.32113439,20.39078035,18.98862428,19.74343931,17.33895954,19.95231214,23.14521965,21.59921965,22.69441474,22.42152457,19.24304913,20.35960983,21.85921965,19.70460983,26.60960983,21.71480491,21.29744702,22.62460983,4.289351776,7.990024084,3.585,3.250780347,5.387967245,4.976430636,4.360975434,4.680780347,3.758475434,4.442577072,3.750195087,4.310195087,5.500780347,3.832936416,5.045975434,5.243865607,6.06411368,5.842028902,4.063475434,5.270520231,4.89867052,24.73382948,14.56921965,18.65921965,21.58843931,17.40328516,15.36865125,13.38148844,25.2787211,21.95557803,25.25578998,22.96047206,22.01921965,23.79250482,12.12401734,21.80380539,19.24276493,24.64726879,19.78359345,20.7050578,18.70839114,19.03172447
558,18.03751445,17.98375722,17.39265896,17.27305636,14.75984104,16.56768208,19.06355491,16.77375722,14.97606358,17.72968208,15.44968208,20.6721026,18.45587428,19.57047688,25.36709056,21.56055636,23.01071532,20.52234104,22.76757948,23.56694364,15.05375722,15.8353974,16.66365125,16.59783237,17.27305636,20.4196185,18.99993642,19.66345376,17.30687862,19.96749133,23.10806358,21.57031792,22.67023844,22.38321532,19.1807948,20.34992052,21.84015896,19.71468208,26.55595376,21.70765896,21.29010597,22.61742052,4.321156069,8.031507707,3.59984104,3.277182081,5.427856454,5.014682081,4.399602601,4.719682081,3.797023121,4.476242775,3.774602601,4.344523121,5.53242052,3.856063584,5.07234104,5.26992052,6.086454721,5.899618497,4.082261561,5.312485549,4.934523121,24.55091763,14.34913295,18.60190751,21.4777264,17.30148362,15.13508671,13.25643064,25.03615607,21.78931599,25.10815029,22.763921,21.91878613,23.62878613,11.91180154,21.61693642,19.03545279,24.61885116,19.63651252,20.45714836,18.40799615,18.80921002
